arm,design,n_main,n_cut_lead,n_cut_tail,cuttable,internal_run,cav_before,cav_after,env_before,env_after,rg_before,rg_after,app_before,app_after,verdict_before,verdict_after
arm1slack_s3001,d052,136,3,0,0,18,0.0,0.0,0.0,0.0,18.7,18.6,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d053,145,4,20,0,20,0.0,0.0,0.0,0.0,21.1,16.2,21,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d054,227,9,0,0,26,0.0,0.0,0.0,0.0,20.4,19.7,14,14,F1 no cavity,F1 no cavity
arm1slack_s3001,d055,130,8,0,1,2,0.0,0.0,0.0,0.0,14.5,14.0,11,11,F1 no cavity,F1 no cavity
arm2noanch_s3002,d028,133,0,0,1,2,0.0,0.0,0.0,0.0,13.1,13.1,12,12,F1 no cavity,F1 no cavity
arm2noanch_s3002,d029,167,11,0,0,16,0.0,0.0,0.0,0.0,17.3,16.1,13,13,F1 no cavity,F1 no cavity
arm2noanch_s3002,d030,142,0,0,1,2,37.8,37.8,1231.1,1231.1,14.4,14.4,2,2,PASS,PASS
arm2noanch_s3002,d031,143,0,5,1,2,0.0,0.0,0.0,0.0,13.9,13.5,9,9,F1 no cavity,F1 no cavity
arm1slack_s3001,d164,141,1,6,0,16,0.0,0.0,0.0,0.0,17.1,16.6,13,13,F1 no cavity,F1 no cavity
arm1slack_s3001,d165,209,11,2,0,25,0.0,0.0,0.0,0.0,20.5,19.6,18,18,F1 no cavity,F1 no cavity
arm1slack_s3001,d166,209,8,1,0,28,0.0,0.0,0.0,0.0,20.7,20.4,33,33,F1 no cavity,F1 no cavity
arm1slack_s3001,d167,202,2,0,0,28,0.0,0.0,0.0,0.0,21.7,21.8,19,19,F1 no cavity,F1 no cavity
arm1slack_s3001,d020,146,15,0,0,25,0.0,0.0,0.0,0.0,21.1,20.6,15,15,F1 no cavity,F1 no cavity
arm1slack_s3001,d021,154,6,25,0,27,0.0,0.0,0.0,0.0,23.1,20.5,25,16,F1 no cavity,F1 no cavity
arm1slack_s3001,d022,97,0,3,0,27,0.0,0.0,0.0,0.0,17.1,17.1,7,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d023,199,0,0,0,23,0.0,0.0,0.0,0.0,20.5,20.5,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d160,207,12,0,0,29,0.0,0.0,0.0,0.0,20.7,20.5,20,20,F1 no cavity,F1 no cavity
arm1slack_s3001,d161,165,0,36,0,23,0.0,0.0,0.0,0.0,23.5,19.7,31,31,F1 no cavity,F1 no cavity
arm1slack_s3001,d162,192,5,1,0,17,0.0,0.0,0.0,0.0,17.2,16.9,17,17,F1 no cavity,F1 no cavity
arm1slack_s3001,d163,194,4,2,0,22,0.0,0.0,0.0,0.0,20.4,20.2,29,29,F1 no cavity,F1 no cavity
arm2noanch_s3002,d000,160,14,0,0,12,0.0,0.0,0.0,0.0,16.3,14.4,16,10,F1 no cavity,F1 no cavity
arm2noanch_s3002,d001,156,12,8,1,2,0.0,0.0,0.0,0.0,16.8,13.3,11,3,F1 no cavity,F1 no cavity
arm2noanch_s3002,d002,173,21,2,1,2,0.0,0.0,0.0,0.0,19.8,13.7,17,6,F1 no cavity,F1 no cavity
arm2noanch_s3002,d003,157,7,7,0,7,0.0,0.0,0.0,0.0,15.5,13.7,11,10,F1 no cavity,F1 no cavity
arm1slack_s3001,d076,203,2,0,0,21,0.0,0.0,0.0,0.0,19.0,18.9,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d077,224,3,0,0,25,0.0,0.0,0.0,0.0,22.1,22.1,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d078,210,12,0,0,27,0.0,0.0,0.0,0.0,20.4,19.9,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d079,142,11,4,0,18,0.0,0.0,0.0,0.0,18.6,18.1,28,28,F1 no cavity,F1 no cavity
arm2noanch_s3002,d048,88,1,0,1,3,0.0,0.0,0.0,0.0,11.7,11.7,0,0,F1 no cavity,F1 no cavity
arm2noanch_s3002,d049,112,3,6,1,2,0.0,0.0,0.0,0.0,12.7,11.4,10,5,F1 no cavity,F1 no cavity
arm2noanch_s3002,d050,169,13,2,0,17,0.0,0.0,0.0,0.0,18.5,17.3,15,8,F1 no cavity,F1 no cavity
arm2noanch_s3002,d051,146,3,4,0,9,0.0,0.0,0.0,0.0,14.9,14.4,2,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d232,134,1,22,1,2,0.0,0.0,0.0,0.0,19.8,12.9,27,7,F1 no cavity,F1 no cavity
arm1slack_s3001,d233,201,12,1,0,23,0.0,0.0,0.0,0.0,19.9,18.7,29,29,F1 no cavity,F1 no cavity
arm1slack_s3001,d234,132,4,0,0,21,0.0,0.0,0.0,0.0,17.9,17.8,30,30,F1 no cavity,F1 no cavity
arm1slack_s3001,d235,115,24,0,0,27,0.0,0.0,0.0,0.0,20.9,18.7,15,15,F1 no cavity,F1 no cavity
arm2noanch_s3002,d040,139,0,1,0,7,0.0,0.0,0.0,0.0,13.4,13.4,17,17,F1 no cavity,F1 no cavity
arm2noanch_s3002,d041,170,17,1,0,16,0.0,0.0,0.0,0.0,17.6,15.3,8,5,F1 no cavity,F1 no cavity
arm2noanch_s3002,d042,172,21,10,0,21,0.0,0.0,0.0,0.0,20.9,16.3,10,9,F1 no cavity,F1 no cavity
arm2noanch_s3002,d043,163,5,1,0,15,0.0,0.0,0.0,0.0,15.7,15.4,12,12,F1 no cavity,F1 no cavity
arm1slack_s3001,d140,220,8,2,0,25,0.0,0.0,0.0,0.0,21.4,21.1,36,36,F1 no cavity,F1 no cavity
arm1slack_s3001,d141,104,13,29,0,7,0.0,0.0,0.0,0.0,20.4,12.6,11,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d142,149,8,12,0,19,0.0,0.0,0.0,0.0,18.4,16.4,23,23,F1 no cavity,F1 no cavity
arm1slack_s3001,d143,204,2,0,0,25,0.0,0.0,0.0,0.0,21.2,21.0,34,34,F1 no cavity,F1 no cavity
arm1slack_s3001,d096,111,23,0,1,2,0.0,0.0,0.0,0.0,18.9,12.9,18,5,F1 no cavity,F1 no cavity
arm1slack_s3001,d097,88,2,8,0,7,3.0,0.0,336.2,0.0,14.1,12.6,7,3,F2 envelope,F1 no cavity
arm1slack_s3001,d098,188,0,1,0,28,0.0,0.0,0.0,0.0,20.1,20.1,22,22,F1 no cavity,F1 no cavity
arm1slack_s3001,d099,207,0,0,0,28,0.0,0.0,0.0,0.0,20.1,20.1,19,19,F1 no cavity,F1 no cavity
arm2noanch_s3002,d024,169,0,4,0,12,0.0,0.0,0.0,0.0,15.1,15.0,17,17,F1 no cavity,F1 no cavity
arm2noanch_s3002,d025,159,5,12,0,5,0.0,0.0,0.0,0.0,15.0,13.2,7,7,F1 no cavity,F1 no cavity
arm2noanch_s3002,d026,145,0,1,0,11,0.0,0.0,0.0,0.0,14.5,14.4,7,7,F1 no cavity,F1 no cavity
arm2noanch_s3002,d027,112,15,11,1,1,0.0,0.0,0.0,0.0,18.7,11.4,16,1,F1 no cavity,F1 no cavity
arm1slack_s3001,d080,185,7,0,0,19,0.0,0.0,0.0,0.0,18.3,18.1,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d081,211,10,1,0,29,0.0,0.0,0.0,0.0,21.4,20.9,17,17,F1 no cavity,F1 no cavity
arm1slack_s3001,d082,139,18,0,0,18,0.0,0.0,0.0,0.0,17.5,16.9,11,11,F1 no cavity,F1 no cavity
arm1slack_s3001,d083,143,14,9,0,6,0.0,0.0,0.0,0.0,16.1,13.6,10,2,F1 no cavity,F1 no cavity
arm1slack_s3001,d028,205,2,1,0,23,0.0,0.0,0.0,0.0,20.7,20.6,35,35,F1 no cavity,F1 no cavity
arm1slack_s3001,d029,196,0,0,0,19,0.0,0.0,0.0,0.0,18.6,18.6,24,24,F1 no cavity,F1 no cavity
arm1slack_s3001,d030,123,9,25,0,14,0.0,0.0,0.0,0.0,20.5,14.8,17,4,F1 no cavity,F1 no cavity
arm1slack_s3001,d031,191,15,0,0,21,0.0,0.0,0.0,0.0,19.3,17.6,28,28,F1 no cavity,F1 no cavity
arm1slack_s3001,d100,155,4,19,0,27,0.0,0.0,0.0,0.0,21.6,19.6,22,15,F1 no cavity,F1 no cavity
arm1slack_s3001,d101,211,0,0,0,21,0.0,0.0,0.0,0.0,19.5,19.5,27,27,F1 no cavity,F1 no cavity
arm1slack_s3001,d102,220,4,0,0,27,0.0,0.0,0.0,0.0,21.7,21.7,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d103,140,17,4,0,23,0.0,0.0,0.0,0.0,20.4,19.5,30,30,F1 no cavity,F1 no cavity
arm1slack_s3001,d124,179,23,0,0,26,0.0,0.0,0.0,0.0,21.5,19.3,17,16,F1 no cavity,F1 no cavity
arm1slack_s3001,d125,205,0,0,0,20,0.0,0.0,0.0,0.0,20.2,20.2,32,32,F1 no cavity,F1 no cavity
arm1slack_s3001,d126,152,15,26,1,2,0.0,0.0,0.0,0.0,22.8,12.7,16,5,F1 no cavity,F1 no cavity
arm1slack_s3001,d127,217,6,0,0,25,0.0,0.0,0.0,0.0,20.9,20.7,20,20,F1 no cavity,F1 no cavity
arm2noanch_s3002,d112,94,16,0,0,9,0.0,0.0,0.0,0.0,16.6,11.9,15,15,F1 no cavity,F1 no cavity
arm2noanch_s3002,d113,146,0,2,0,19,0.0,0.0,0.0,0.0,15.2,15.1,5,5,F1 no cavity,F1 no cavity
