lig,name,label,heavy,clogp,model,apo_cav,holo_cav,apo_main,holo_main,fill,apo_rmax,holo_rmax,n_comp
lig0051,Niclosamide,1,21,3.86,2,124.8,39.7,96.6,0.0,0.682,3.16,0.0,1
lig0051,Niclosamide,1,21,3.86,3,152.3,46.7,152.3,0.0,0.693,3.19,0.0,1
lig0051,Niclosamide,1,21,3.86,4,191.8,44.9,191.8,0.0,0.766,3.34,0.0,1
lig0052,Chlorobenzilat,1,21,3.79,0,173.0,45.6,173.0,0.0,0.736,3.04,0.0,1
lig0052,Chlorobenzilat,1,21,3.79,1,159.8,49.5,159.8,0.0,0.69,3.21,0.0,1
lig0052,Chlorobenzilat,1,21,3.79,2,174.5,35.2,73.0,0.0,0.798,3.17,0.0,1
lig0052,Chlorobenzilat,1,21,3.79,3,153.8,42.8,153.8,0.0,0.722,2.99,0.0,1
lig0060,Nitrendipine,1,26,2.57,4,195.5,44.9,94.0,0.0,0.77,3.29,0.0,1
lig0061,Budesonide,1,31,2.72,0,168.9,27.2,134.6,27.2,0.839,3.28,2.41,1
lig0061,Budesonide,1,31,2.72,1,161.4,24.2,78.4,0.0,0.85,3.31,0.0,1
lig0061,Budesonide,1,31,2.72,2,161.8,25.1,73.2,0.0,0.845,3.29,0.0,1
lig0062,Chlormadinone acetate,1,28,4.75,2,151.8,25.5,151.8,0.0,0.832,3.27,0.0,1
lig0062,Chlormadinone acetate,1,28,4.75,3,146.7,34.6,131.1,0.0,0.764,3.32,0.0,1
lig0062,Chlormadinone acetate,1,28,4.75,4,171.9,30.7,97.8,0.0,0.821,3.28,0.0,1
lig0063,Cyproterone Acetate,1,29,4.61,0,147.1,32.2,147.1,0.0,0.781,3.34,0.0,1
lig0056,Trinexapac-ethyl,1,18,1.32,4,132.2,19.9,132.2,0.0,0.849,3.19,0.0,1
lig0057,Malotilate,1,18,3.05,0,177.1,35.0,146.9,0.0,0.802,3.26,0.0,1
lig0057,Malotilate,1,18,3.05,1,178.8,35.4,178.8,0.0,0.802,3.3,0.0,1
lig0057,Malotilate,1,18,3.05,2,170.9,21.0,113.6,0.0,0.877,3.06,0.0,1
lig0071,Mesterolone,1,22,4.21,1,198.3,22.5,89.0,0.0,0.887,3.19,0.0,1
lig0071,Mesterolone,1,22,4.21,2,189.4,25.1,78.4,0.0,0.867,3.15,0.0,1
lig0071,Mesterolone,1,22,4.21,3,180.1,25.3,130.9,0.0,0.86,3.28,0.0,1
lig0071,Mesterolone,1,22,4.21,4,174.3,24.0,100.4,0.0,0.862,3.46,0.0,1
lig0067,Medroxyprogesterone acetate,1,28,4.66,1,174.5,25.1,147.3,0.0,0.856,3.37,0.0,1
lig0067,Medroxyprogesterone acetate,1,28,4.66,2,180.4,24.8,85.8,0.0,0.863,3.35,0.0,1
lig0067,Medroxyprogesterone acetate,1,28,4.66,3,182.5,25.7,122.9,0.0,0.859,3.21,0.0,1
lig0067,Medroxyprogesterone acetate,1,28,4.66,4,159.8,25.1,107.8,0.0,0.843,3.43,0.0,1
lig0068,Megestrol Acetate,1,28,4.58,4,164.4,26.1,121.8,0.0,0.841,3.46,0.0,1
lig0069,Allopregnanolone,1,23,4.6,0,196.8,22.5,79.5,0.0,0.886,3.16,0.0,1
lig0069,Allopregnanolone,1,23,4.6,1,164.8,24.8,118.6,0.0,0.85,3.07,0.0,1
lig0069,Allopregnanolone,1,23,4.6,2,201.7,27.0,98.1,0.0,0.866,3.21,0.0,1
lig0057,Malotilate,1,18,3.05,3,164.4,43.8,164.4,0.0,0.734,3.21,0.0,1
lig0057,Malotilate,1,18,3.05,4,169.3,19.9,169.3,0.0,0.882,3.18,0.0,1
lig0058,Nilvadipine,1,28,2.46,0,176.7,44.5,97.0,0.0,0.748,3.41,0.0,1
lig0058,Nilvadipine,1,28,2.46,1,213.8,42.3,113.6,0.0,0.802,3.31,0.0,1
lig0053,Dimoxystrobin,1,24,2.98,3,180.1,48.6,76.9,0.0,0.73,3.15,0.0,1
lig0053,Dimoxystrobin,1,24,2.98,4,169.6,26.6,82.5,0.0,0.843,3.26,0.0,1
lig0054,Carpropamid,1,20,4.74,0,184.0,42.1,113.4,0.0,0.771,3.46,0.0,1
lig0054,Carpropamid,1,20,4.74,1,179.1,34.1,90.7,0.0,0.81,3.31,0.0,1
lig0065,Gedunin,1,35,4.56,3,203.9,26.4,162.6,0.0,0.871,3.29,0.0,1
lig0065,Gedunin,1,35,4.56,4,198.9,28.1,170.0,0.0,0.859,3.45,0.0,1
lig0066,Medroxyprogesterone,1,25,4.08,0,173.2,25.1,150.3,0.0,0.855,3.27,0.0,1
lig0066,Medroxyprogesterone,1,25,4.08,1,213.2,22.7,143.4,0.0,0.894,3.48,0.0,1
lig0066,Medroxyprogesterone,1,25,4.08,2,236.5,34.3,85.3,0.0,0.855,3.34,0.0,1
lig0066,Medroxyprogesterone,1,25,4.08,3,244.1,25.5,135.6,0.0,0.896,3.21,0.0,1
lig0066,Medroxyprogesterone,1,25,4.08,4,211.0,25.7,111.9,0.0,0.878,3.19,0.0,1
lig0067,Medroxyprogesterone acetate,1,28,4.66,0,173.7,22.7,109.1,0.0,0.869,3.3,0.0,1
lig0064,Diflucortolone valerate,1,34,4.47,4,180.4,25.7,138.5,0.0,0.858,3.36,0.0,1
lig0065,Gedunin,1,35,4.56,0,156.6,28.5,91.6,0.0,0.818,3.38,0.0,1
lig0065,Gedunin,1,35,4.56,1,155.1,22.7,56.2,0.0,0.854,3.3,0.0,1
lig0065,Gedunin,1,35,4.56,2,181.4,28.5,129.4,0.0,0.843,3.39,0.0,1
lig0056,Trinexapac-ethyl,1,18,1.32,0,138.9,31.3,110.6,0.0,0.775,3.03,0.0,1
lig0056,Trinexapac-ethyl,1,18,1.32,1,135.2,24.2,96.8,0.0,0.821,2.96,0.0,1
lig0056,Trinexapac-ethyl,1,18,1.32,2,146.9,22.0,116.2,0.0,0.85,3.07,0.0,1
lig0056,Trinexapac-ethyl,1,18,1.32,3,127.7,22.9,87.9,0.0,0.821,3.03,0.0,1
lig0072,Dehydroepiandrosterone (DHEA),1,21,3.88,4,174.5,24.8,103.7,0.0,0.858,3.22,0.0,1
lig0073,Sclareol,1,22,4.7,0,166.5,23.5,121.2,0.0,0.859,3.21,0.0,1
lig0073,Sclareol,1,22,4.7,1,198.7,24.2,198.7,0.0,0.878,3.35,0.0,1
lig0073,Sclareol,1,22,4.7,2,183.0,24.8,120.3,0.0,0.864,3.36,0.0,1
lig0054,Carpropamid,1,20,4.74,2,208.2,38.4,208.2,0.0,0.816,3.41,0.0,1
lig0054,Carpropamid,1,20,4.74,3,195.5,42.3,146.4,0.0,0.784,3.33,0.0,1
lig0054,Carpropamid,1,20,4.74,4,201.1,24.0,110.6,0.0,0.881,3.41,0.0,1
lig0055,Flufenacet,1,24,3.52,0,193.8,42.8,104.3,0.0,0.779,3.25,0.0,1
lig0052,Chlorobenzilat,1,21,3.79,4,143.9,43.6,41.3,0.0,0.697,3.05,0.0,1
lig0053,Dimoxystrobin,1,24,2.98,0,148.4,43.4,60.5,0.0,0.708,3.19,0.0,1
lig0053,Dimoxystrobin,1,24,2.98,1,162.2,43.0,111.9,0.0,0.735,3.17,0.0,1
lig0053,Dimoxystrobin,1,24,2.98,2,172.6,45.4,172.6,0.0,0.737,3.23,0.0,1
lig0088,2-Hydroxy-9-Fluorenone,1,15,2.6,0,132.6,24.8,68.5,0.0,0.813,3.08,0.0,1
lig0088,2-Hydroxy-9-Fluorenone,1,15,2.6,1,164.8,33.9,81.4,0.0,0.794,3.26,0.0,1
lig0088,2-Hydroxy-9-Fluorenone,1,15,2.6,2,157.7,23.5,121.8,0.0,0.851,3.12,0.0,1
lig0088,2-Hydroxy-9-Fluorenone,1,15,2.6,3,167.0,48.2,167.0,0.0,0.711,3.17,0.0,1
lig0072,Dehydroepiandrosterone (DHEA),1,21,3.88,0,176.5,24.0,114.5,0.0,0.864,3.29,0.0,1
lig0072,Dehydroepiandrosterone (DHEA),1,21,3.88,1,192.7,28.3,86.8,0.0,0.853,3.09,0.0,1
lig0072,Dehydroepiandrosterone (DHEA),1,21,3.88,2,192.7,24.8,130.7,0.0,0.871,3.21,0.0,1
lig0072,Dehydroepiandrosterone (DHEA),1,21,3.88,3,197.4,24.6,91.2,0.0,0.875,3.1,0.0,1
lig0059,Nimodipine,1,30,2.97,1,221.4,43.6,136.7,0.0,0.803,3.34,0.0,1
lig0059,Nimodipine,1,30,2.97,2,184.5,37.4,43.6,0.0,0.797,3.14,0.0,1
lig0059,Nimodipine,1,30,2.97,3,202.2,26.1,154.0,0.0,0.871,3.24,0.0,1
lig0059,Nimodipine,1,30,2.97,4,198.3,44.7,79.3,0.0,0.775,3.21,0.0,1
lig0089,2-Hydroxybenzophenone (10x),1,15,2.62,3,148.4,44.9,76.9,0.0,0.697,3.08,0.0,1
lig0089,2-Hydroxybenzophenone (10x),1,15,2.62,4,132.4,40.8,132.4,0.0,0.692,3.05,0.0,1
lig0090,2-Hydroxychalcone,1,17,3.29,0,164.8,38.9,114.9,0.0,0.764,3.05,0.0,1
lig0090,2-Hydroxychalcone,1,17,3.29,1,146.2,45.6,113.8,0.0,0.688,3.31,0.0,1
lig0073,Sclareol,1,22,4.7,3,167.2,21.0,126.1,0.0,0.874,3.42,0.0,1
lig0073,Sclareol,1,22,4.7,4,186.2,23.8,121.4,0.0,0.872,3.37,0.0,1
lig0074,Vildagliptin (LAF-237),1,22,1.17,0,157.5,32.4,107.6,0.0,0.794,3.26,0.0,1
lig0074,Vildagliptin (LAF-237),1,22,1.17,1,205.4,25.9,147.1,0.0,0.874,3.26,0.0,1
lig0061,Budesonide,1,31,2.72,3,167.0,23.8,70.0,0.0,0.857,3.4,0.0,1
lig0061,Budesonide,1,31,2.72,4,150.8,22.7,118.2,0.0,0.849,3.2,0.0,1
lig0062,Chlormadinone acetate,1,28,4.75,0,164.8,30.5,128.1,0.0,0.815,3.31,0.0,1
lig0062,Chlormadinone acetate,1,28,4.75,1,138.7,34.8,138.7,0.0,0.749,3.3,0.0,1
lig0063,Cyproterone Acetate,1,29,4.61,1,155.7,28.3,100.9,0.0,0.818,3.43,0.0,1
lig0063,Cyproterone Acetate,1,29,4.61,2,170.9,22.9,131.5,0.0,0.866,3.35,0.0,1
lig0063,Cyproterone Acetate,1,29,4.61,3,157.7,25.5,85.1,0.0,0.838,3.31,0.0,1
lig0063,Cyproterone Acetate,1,29,4.61,4,134.8,24.8,113.0,0.0,0.816,3.34,0.0,1
lig0086,Mefenamic Acid,1,18,3.75,2,145.2,25.3,107.1,0.0,0.826,3.08,0.0,1
lig0086,Mefenamic Acid,1,18,3.75,3,158.3,51.8,76.7,0.0,0.673,3.13,0.0,1
lig0086,Mefenamic Acid,1,18,3.75,4,138.9,36.1,77.8,0.0,0.74,3.01,0.0,1
lig0087,Cyclandelate,1,20,3.48,0,148.4,35.2,56.6,0.0,0.763,3.15,0.0,1
lig0074,Vildagliptin (LAF-237),1,22,1.17,2,148.8,34.3,94.6,0.0,0.769,3.16,0.0,1
lig0074,Vildagliptin (LAF-237),1,22,1.17,3,156.0,24.0,68.9,0.0,0.846,3.29,0.0,1
lig0074,Vildagliptin (LAF-237),1,22,1.17,4,174.7,23.3,123.3,0.0,0.867,3.44,0.0,1
lig0075,Butylparaben,1,14,2.35,0,153.4,37.4,110.6,0.0,0.756,3.16,0.0,1
lig0055,Flufenacet,1,24,3.52,1,213.8,46.0,105.0,0.0,0.785,3.3,0.0,1
lig0055,Flufenacet,1,24,3.52,2,192.7,40.8,192.7,0.0,0.788,3.22,0.0,1
lig0055,Flufenacet,1,24,3.52,3,162.4,43.8,72.8,0.0,0.73,3.27,0.0,1
lig0055,Flufenacet,1,24,3.52,4,212.5,34.8,118.6,0.0,0.836,3.19,0.0,1
lig0080,"Orsellinic Acid, Ethyl Ester",1,14,1.58,4,118.4,43.6,49.2,0.0,0.632,2.96,0.0,1
lig0081,Propylparaben,1,13,1.96,0,127.9,37.8,127.9,0.0,0.704,3.2,0.0,1
lig0081,Propylparaben,1,13,1.96,1,138.9,40.6,56.6,0.0,0.708,2.9,0.0,1
lig0081,Propylparaben,1,13,1.96,2,123.8,42.1,70.0,0.0,0.66,2.94,0.0,1
lig0070,Formestane,1,22,3.97,2,177.6,34.3,71.9,0.0,0.807,3.27,0.0,1
lig0070,Formestane,1,22,3.97,3,201.1,26.1,201.1,0.0,0.87,3.31,0.0,1
lig0070,Formestane,1,22,3.97,4,186.6,26.1,121.6,0.0,0.86,3.22,0.0,1
lig0071,Mesterolone,1,22,4.21,0,217.9,25.5,102.4,0.0,0.883,3.34,0.0,1
lig0064,Diflucortolone valerate,1,34,4.47,0,158.5,22.0,112.5,0.0,0.861,3.36,0.0,1
lig0064,Diflucortolone valerate,1,34,4.47,1,185.8,24.4,185.8,0.0,0.869,3.63,0.0,1
lig0064,Diflucortolone valerate,1,34,4.47,2,167.0,27.2,87.0,0.0,0.837,3.49,0.0,1
lig0064,Diflucortolone valerate,1,34,4.47,3,143.0,28.3,82.7,0.0,0.802,3.48,0.0,1
lig0060,Nitrendipine,1,26,2.57,0,152.9,39.5,152.9,0.0,0.742,3.28,0.0,1
lig0060,Nitrendipine,1,26,2.57,1,195.0,38.9,97.0,0.0,0.801,3.17,0.0,1
lig0060,Nitrendipine,1,26,2.57,2,169.3,32.8,97.2,0.0,0.806,3.17,0.0,1
lig0060,Nitrendipine,1,26,2.57,3,173.9,39.7,125.9,0.0,0.772,3.29,0.0,1
lig0076,Dibutyl phthalate,1,20,3.6,0,216.0,38.0,130.9,0.0,0.824,3.34,0.0,1
lig0076,Dibutyl phthalate,1,20,3.6,1,175.2,43.2,105.2,0.0,0.753,3.18,0.0,1
lig0076,Dibutyl phthalate,1,20,3.6,2,160.3,38.4,160.3,0.0,0.76,3.2,0.0,1
lig0076,Dibutyl phthalate,1,20,3.6,3,214.9,30.0,115.6,0.0,0.86,3.26,0.0,1
lig0069,Allopregnanolone,1,23,4.6,3,217.1,24.2,98.9,0.0,0.889,3.4,0.0,1
lig0069,Allopregnanolone,1,23,4.6,4,190.7,28.7,133.5,0.0,0.85,3.24,0.0,1
lig0070,Formestane,1,22,3.97,0,162.0,26.8,101.5,26.8,0.835,3.27,2.4,1
lig0070,Formestane,1,22,3.97,1,190.3,24.0,190.3,0.0,0.874,3.18,0.0,1
lig0083,Thioxolone,1,11,1.56,1,108.2,33.7,32.4,0.0,0.689,3.04,0.0,1
lig0083,Thioxolone,1,11,1.56,2,129.6,32.4,82.9,0.0,0.75,3.05,0.0,1
lig0083,Thioxolone,1,11,1.56,3,110.6,37.8,68.5,0.0,0.658,3.0,0.0,1
lig0083,Thioxolone,1,11,1.56,4,153.4,43.8,113.0,0.0,0.714,3.1,0.0,1
lig0068,Megestrol Acetate,1,28,4.58,0,154.9,25.7,117.7,0.0,0.834,3.55,0.0,1
lig0068,Megestrol Acetate,1,28,4.58,1,159.6,28.3,131.1,0.0,0.823,3.28,0.0,1
lig0068,Megestrol Acetate,1,28,4.58,2,171.7,24.0,73.2,0.0,0.86,3.33,0.0,1
lig0068,Megestrol Acetate,1,28,4.58,3,149.0,26.1,68.3,0.0,0.825,3.42,0.0,1
lig0077,Ethylparaben,1,12,1.57,3,121.0,41.3,121.0,0.0,0.659,2.99,0.0,1
lig0077,Ethylparaben,1,12,1.57,4,131.1,27.2,131.1,0.0,0.793,2.98,0.0,1
lig0078,Eugenol,1,12,2.13,0,121.6,43.2,89.0,0.0,0.645,2.94,0.0,1
lig0078,Eugenol,1,12,2.13,1,125.1,37.4,125.1,0.0,0.701,3.04,0.0,1
lig0084,Flufenamic acid,1,20,4.15,4,153.1,46.9,93.7,0.0,0.694,3.1,0.0,1
lig0085,Flunixin Meglumin,1,21,3.85,0,140.8,48.0,48.4,0.0,0.659,3.32,0.0,1
lig0085,Flunixin Meglumin,1,21,3.85,1,157.2,49.7,39.1,0.0,0.684,3.26,0.0,1
lig0085,Flunixin Meglumin,1,21,3.85,2,167.2,46.4,108.9,0.0,0.722,3.27,0.0,1
lig0094,6-Benzoyl-2-Naphthol,1,19,3.78,2,150.8,40.4,73.7,0.0,0.732,3.09,0.0,1
lig0094,6-Benzoyl-2-Naphthol,1,19,3.78,3,175.2,41.7,76.2,0.0,0.762,3.02,0.0,1
lig0094,6-Benzoyl-2-Naphthol,1,19,3.78,4,186.4,45.8,122.9,0.0,0.754,3.15,0.0,1
lig0095,Anthracene-9-Carboxylic Acid,1,17,3.69,0,135.9,34.3,109.1,0.0,0.748,3.09,0.0,1
lig0082,3-n-Butylphathlide,1,14,3.09,2,139.5,37.2,59.0,0.0,0.733,3.09,0.0,1
lig0082,3-n-Butylphathlide,1,14,3.09,3,156.4,44.3,90.7,0.0,0.717,3.17,0.0,1
lig0082,3-n-Butylphathlide,1,14,3.09,4,150.6,41.7,150.6,0.0,0.723,3.09,0.0,1
lig0083,Thioxolone,1,11,1.56,0,121.6,23.8,121.6,0.0,0.804,3.02,0.0,1
lig0087,Cyclandelate,1,20,3.48,1,160.7,40.6,102.6,0.0,0.747,3.26,0.0,1
lig0087,Cyclandelate,1,20,3.48,2,161.8,43.6,161.8,0.0,0.731,3.33,0.0,1
lig0087,Cyclandelate,1,20,3.48,3,171.9,44.9,143.9,0.0,0.739,3.25,0.0,1
lig0087,Cyclandelate,1,20,3.48,4,157.9,33.9,101.5,0.0,0.785,3.18,0.0,1
lig0075,Butylparaben,1,14,2.35,1,172.4,22.2,135.9,0.0,0.871,3.22,0.0,1
lig0075,Butylparaben,1,14,2.35,2,146.7,27.2,122.0,0.0,0.815,3.04,0.0,1
lig0075,Butylparaben,1,14,2.35,3,152.1,26.4,124.4,0.0,0.826,3.21,0.0,1
lig0075,Butylparaben,1,14,2.35,4,155.5,31.8,155.5,0.0,0.795,3.06,0.0,1
lig0079,Methyl 4-hydroxybenzoate,1,11,1.18,1,126.6,40.6,77.3,0.0,0.679,2.91,0.0,1
lig0079,Methyl 4-hydroxybenzoate,1,11,1.18,2,122.9,39.3,122.9,0.0,0.68,3.0,0.0,1
lig0079,Methyl 4-hydroxybenzoate,1,11,1.18,3,122.5,25.7,122.5,0.0,0.79,3.17,0.0,1
lig0079,Methyl 4-hydroxybenzoate,1,11,1.18,4,129.0,24.8,129.0,0.0,0.808,3.04,0.0,1
lig0076,Dibutyl phthalate,1,20,3.6,4,200.4,35.6,82.7,0.0,0.822,3.28,0.0,1
lig0077,Ethylparaben,1,12,1.57,0,132.4,23.8,132.4,0.0,0.82,3.05,0.0,1
lig0077,Ethylparaben,1,12,1.57,1,128.5,25.5,128.5,0.0,0.802,3.04,0.0,1
lig0077,Ethylparaben,1,12,1.57,2,122.3,33.0,101.3,0.0,0.73,3.06,0.0,1
lig0091,3-Phenylphenol,1,13,3.06,1,155.1,46.0,59.0,46.0,0.703,3.21,2.42,1
lig0091,3-Phenylphenol,1,13,3.06,2,138.0,33.0,97.2,0.0,0.761,3.01,0.0,1
lig0091,3-Phenylphenol,1,13,3.06,3,134.1,42.1,97.0,0.0,0.686,3.03,0.0,1
lig0091,3-Phenylphenol,1,13,3.06,4,161.4,40.8,100.2,0.0,0.747,3.2,0.0,1
lig0090,2-Hydroxychalcone,1,17,3.29,2,146.0,36.1,146.0,0.0,0.753,3.16,0.0,1
lig0090,2-Hydroxychalcone,1,17,3.29,3,157.2,47.7,84.9,0.0,0.697,3.1,0.0,1
lig0090,2-Hydroxychalcone,1,17,3.29,4,169.6,47.1,85.8,0.0,0.722,3.15,0.0,1
lig0091,3-Phenylphenol,1,13,3.06,0,165.2,37.6,112.8,37.6,0.772,3.2,2.41,1
lig0058,Nilvadipine,1,28,2.46,2,189.4,26.4,97.6,0.0,0.861,3.48,0.0,1
lig0058,Nilvadipine,1,28,2.46,3,204.8,33.3,119.9,0.0,0.837,3.39,0.0,1
lig0058,Nilvadipine,1,28,2.46,4,197.2,46.0,146.2,0.0,0.767,3.18,0.0,1
lig0059,Nimodipine,1,30,2.97,0,156.4,24.6,80.1,0.0,0.843,3.31,0.0,1
lig0106,Isopsoralen,1,14,2.54,2,131.1,24.0,131.1,0.0,0.817,2.96,0.0,1
lig0106,Isopsoralen,1,14,2.54,3,128.1,22.7,128.1,0.0,0.823,3.06,0.0,1
lig0106,Isopsoralen,1,14,2.54,4,142.6,40.2,84.9,0.0,0.718,3.03,0.0,1
lig0107,Bergapten,1,16,2.55,0,178.0,37.2,79.9,0.0,0.791,3.13,0.0,1
lig0118,Hexylresorcinol,1,14,3.22,2,116.0,29.8,116.0,0.0,0.743,3.01,0.0,1
lig0118,Hexylresorcinol,1,14,3.22,3,130.9,40.8,130.9,0.0,0.688,2.9,0.0,1
lig0118,Hexylresorcinol,1,14,3.22,4,157.9,35.4,114.0,0.0,0.776,3.11,0.0,1
lig0119,Oxantel Pamoate,1,16,2.14,0,171.5,43.2,114.3,0.0,0.748,3.08,0.0,1
lig0100,"1,8-Dihydroxyanthraquinone",1,18,1.87,0,144.7,41.5,144.7,0.0,0.713,3.36,0.0,1
lig0100,"1,8-Dihydroxyanthraquinone",1,18,1.87,1,135.6,41.9,62.4,0.0,0.691,3.21,0.0,1
lig0100,"1,8-Dihydroxyanthraquinone",1,18,1.87,2,151.2,26.1,113.8,0.0,0.827,3.16,0.0,1
lig0100,"1,8-Dihydroxyanthraquinone",1,18,1.87,3,143.0,45.8,143.0,0.0,0.68,3.34,0.0,1
lig0080,"Orsellinic Acid, Ethyl Ester",1,14,1.58,0,127.4,26.6,127.4,0.0,0.791,3.13,0.0,1
lig0080,"Orsellinic Acid, Ethyl Ester",1,14,1.58,1,153.1,43.8,153.1,0.0,0.714,3.3,0.0,1
lig0080,"Orsellinic Acid, Ethyl Ester",1,14,1.58,2,143.9,40.0,101.3,0.0,0.722,3.11,0.0,1
lig0080,"Orsellinic Acid, Ethyl Ester",1,14,1.58,3,143.6,34.6,143.6,0.0,0.759,3.29,0.0,1
lig0100,"1,8-Dihydroxyanthraquinone",1,18,1.87,4,137.2,28.5,137.2,0.0,0.792,3.19,0.0,1
lig0101,"2,2′-Dihydroxy-4-methoxybenzophenone",1,18,2.34,0,147.5,46.9,110.2,0.0,0.682,3.14,0.0,1
lig0101,"2,2′-Dihydroxy-4-methoxybenzophenone",1,18,2.34,1,152.5,24.0,152.5,0.0,0.843,3.17,0.0,1
lig0101,"2,2′-Dihydroxy-4-methoxybenzophenone",1,18,2.34,2,159.0,47.1,92.4,0.0,0.704,3.17,0.0,1
lig0078,Eugenol,1,12,2.13,2,119.0,39.3,53.8,0.0,0.67,2.97,0.0,1
lig0078,Eugenol,1,12,2.13,3,128.1,36.1,54.2,0.0,0.718,3.02,0.0,1
lig0078,Eugenol,1,12,2.13,4,134.6,21.0,103.7,0.0,0.844,2.91,0.0,1
lig0079,Methyl 4-hydroxybenzoate,1,11,1.18,0,124.0,25.3,124.0,0.0,0.796,3.03,0.0,1
lig0081,Propylparaben,1,13,1.96,3,124.2,22.5,91.4,0.0,0.819,3.18,0.0,1
lig0081,Propylparaben,1,13,1.96,4,144.5,41.5,88.1,0.0,0.713,3.02,0.0,1
lig0082,3-n-Butylphathlide,1,14,3.09,0,158.8,35.9,119.4,0.0,0.774,3.12,0.0,1
lig0082,3-n-Butylphathlide,1,14,3.09,1,143.0,39.1,143.0,0.0,0.727,3.16,0.0,1
lig0088,2-Hydroxy-9-Fluorenone,1,15,2.6,4,162.6,33.0,85.3,0.0,0.797,3.09,0.0,1
lig0089,2-Hydroxybenzophenone (10x),1,15,2.62,0,128.3,46.2,82.5,0.0,0.64,2.92,0.0,1
lig0089,2-Hydroxybenzophenone (10x),1,15,2.62,1,154.7,34.6,107.6,0.0,0.776,3.13,0.0,1
lig0089,2-Hydroxybenzophenone (10x),1,15,2.62,2,128.1,36.3,128.1,0.0,0.717,3.0,0.0,1
lig0092,4-Hydroxybenzophenone,1,15,2.62,0,152.1,25.9,109.5,0.0,0.83,3.39,0.0,1
lig0092,4-Hydroxybenzophenone,1,15,2.62,1,158.8,27.0,109.9,0.0,0.83,3.25,0.0,1
lig0092,4-Hydroxybenzophenone,1,15,2.62,2,151.4,24.4,98.7,0.0,0.839,3.3,0.0,1
lig0092,4-Hydroxybenzophenone,1,15,2.62,3,153.1,24.6,153.1,0.0,0.839,3.41,0.0,1
lig0096,Anthrone,1,15,2.82,0,156.4,24.0,101.3,0.0,0.847,3.25,0.0,1
lig0096,Anthrone,1,15,2.82,1,145.8,38.0,91.8,0.0,0.739,3.14,0.0,1
lig0096,Anthrone,1,15,2.82,2,140.4,42.1,140.4,0.0,0.7,3.13,0.0,1
lig0096,Anthrone,1,15,2.82,3,180.1,41.5,128.3,0.0,0.77,3.24,0.0,1
lig0095,Anthracene-9-Carboxylic Acid,1,17,3.69,1,146.9,22.9,146.9,0.0,0.844,3.11,0.0,1
lig0095,Anthracene-9-Carboxylic Acid,1,17,3.69,2,145.8,38.7,145.8,0.0,0.735,3.09,0.0,1
lig0095,Anthracene-9-Carboxylic Acid,1,17,3.69,3,146.4,35.9,100.9,0.0,0.755,3.07,0.0,1
lig0095,Anthracene-9-Carboxylic Acid,1,17,3.69,4,132.8,39.1,99.8,0.0,0.706,3.15,0.0,1
lig0085,Flunixin Meglumin,1,21,3.85,3,148.6,42.1,105.4,0.0,0.717,3.31,0.0,1
lig0085,Flunixin Meglumin,1,21,3.85,4,163.9,48.4,68.9,0.0,0.705,3.19,0.0,1
lig0086,Mefenamic Acid,1,18,3.75,0,153.8,45.1,153.8,0.0,0.707,3.06,0.0,1
lig0086,Mefenamic Acid,1,18,3.75,1,150.3,37.2,101.7,0.0,0.752,3.16,0.0,1
lig0098,2-Naphthol,1,11,2.55,2,141.0,33.9,141.0,0.0,0.76,2.95,0.0,1
lig0098,2-Naphthol,1,11,2.55,3,133.3,35.6,95.7,0.0,0.733,3.08,0.0,1
lig0098,2-Naphthol,1,11,2.55,4,111.2,24.2,90.5,0.0,0.782,3.01,0.0,1
lig0099,Cinchophen,1,19,3.6,0,170.4,38.9,170.4,0.0,0.772,3.29,0.0,1
lig0097,Benzophenone,1,14,2.92,3,165.7,38.4,55.9,0.0,0.768,3.2,0.0,1
lig0097,Benzophenone,1,14,2.92,4,153.1,37.2,108.2,0.0,0.757,3.13,0.0,1
lig0098,2-Naphthol,1,11,2.55,0,133.9,28.5,86.8,0.0,0.787,3.12,0.0,1
lig0098,2-Naphthol,1,11,2.55,1,138.9,42.3,138.9,0.0,0.695,3.02,0.0,1
lig0092,4-Hydroxybenzophenone,1,15,2.62,4,159.2,44.3,107.8,0.0,0.722,3.23,0.0,1
lig0093,Phenazine methosulfate,1,15,2.21,0,141.5,36.9,43.6,0.0,0.739,3.07,0.0,1
lig0093,Phenazine methosulfate,1,15,2.21,1,154.2,26.8,115.8,0.0,0.826,3.13,0.0,1
lig0093,Phenazine methosulfate,1,15,2.21,2,150.3,21.4,150.3,0.0,0.858,3.04,0.0,1
lig0093,Phenazine methosulfate,1,15,2.21,3,159.2,41.7,130.0,0.0,0.738,3.06,0.0,1
lig0093,Phenazine methosulfate,1,15,2.21,4,149.7,39.5,89.9,0.0,0.736,2.92,0.0,1
lig0094,6-Benzoyl-2-Naphthol,1,19,3.78,0,164.6,31.8,58.8,0.0,0.807,2.98,0.0,1
lig0094,6-Benzoyl-2-Naphthol,1,19,3.78,1,153.8,41.7,123.1,0.0,0.729,3.05,0.0,1
lig0116,alpha-Asarone,1,15,2.75,4,146.9,35.4,146.9,0.0,0.759,3.13,0.0,1
lig0117,Yangonin,1,19,2.83,0,174.5,36.7,130.7,0.0,0.79,3.08,0.0,1
lig0117,Yangonin,1,19,2.83,1,172.4,36.5,133.1,0.0,0.788,3.09,0.0,1
